mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	2	2/4	1/2	0	2	firstMeasure					2
2	2	2	2/4	1/2	0	2						3
3	3	2	2/4	1/2	0	2						4
4	4	2	2/4	1/2	0	2						5
5	5	2	2/4	1/2	0	3						6
6	6	2	2/4	1/2	0	2						7
7	7	2	2/4	1/2	0	2						8
8	8	2	2/4	1/2	0	2						9
9	9	2	2/4	1/2	0	3						10
10	10	2	2/4	1/2	0	2						11
11	11	2	2/4	1/2	0	2						12
12	12	2	2/4	1/2	0	2						13
13	13	2	2/4	1/2	0	2						14
14	14	2	2/4	1/2	0	2						15
15	15	2	2/4	1/2	0	3						16
16	16	2	2/4	1/2	0	2						17
17	17	2	2/4	1/2	0	2						18
18	18	2	2/4	1/2	0	2						19
19	19	2	2/4	1/2	0	3						20
20	20	2	2/4	1/2	0	3						21
21	21	2	2/4	1/2	0	3						22
22	22	2	2/4	1/2	0	3						23
23	23	2	2/4	1/2	0	3						24
24	24	2	2/4	1/2	0	2						25
25	25	2	2/4	1/2	0	2						26
26	26	2	2/4	1/2	0	2						27
27	27	2	2/4	1/2	0	3						28
28	28	2	2/4	1/2	0	2						29
29	29	2	2/4	1/2	0	3						30
30	30	2	2/4	1/2	0	2						31
31	31	2	2/4	1/2	0	2						32
32	32	2	2/4	1/2	0	2						33
33	33	2	2/4	1/2	0	2						34
34	34	2	2/4	1/2	0	2						35
35	35	2	2/4	1/2	0	2						36
36	36	2	2/4	1/2	0	2						37
37	37	2	2/4	1/2	0	2						38
38	38	2	2/4	1/2	0	2	endRepeat					1, -1
