mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	5.5	0	0	2/4	2	1	G.I[I{		G	I	I	I	I						{	M	0	0	0, 4, 1		0	0
3	3	11/2	0.5	3/8	3/8	2/4	2	1	V7		G	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	6	2.0	0	0	2/4	2	1	I		G	I	I	I	I							M	0	0	0, 4, 1		0	0
5	5	8	0.5	0	0	2/4	2	1	IM7	V7(6)	G	I	I	IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
5	5	17/2	1.5	1/8	1/8	2/4	2	1	V7		G	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	10	0.5	0	0	2/4	2	1	IM7	V7(6)	G	I	I	IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
6	6	21/2	1.5	1/8	1/8	2/4	2	1	V7		G	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	12	0.5	0	0	2/4	2	1	IM7	V7(6)	G	I	I	IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
7	7	25/2	1.5	1/8	1/8	2/4	2	1	V7		G	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	8	14	0.5	0	0	2/4	2	1	IM7	V7(6)	G	I	I	IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
8	8	29/2	1.5	1/8	1/8	2/4	2	1	V7		G	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	9	16	0.5	0	0	2/4	2	1	I(+6)		G	I	I	I(+6)	I			+6				M	0	0	0, 4, 1	3	0	0
9	9	33/2	1.5	1/8	1/8	2/4	2	1	I		G	I	I	I	I							M	0	0	0, 4, 1		0	0
10	10	18	0.5	0	0	2/4	2	1	I(+6)		G	I	I	I(+6)	I			+6				M	0	0	0, 4, 1	3	0	0
10	10	37/2	1.5	1/8	1/8	2/4	2	1	I		G	I	I	I	I							M	0	0	0, 4, 1		0	0
11	11	20	0.5	0	0	2/4	2	1	I(+6)		G	I	I	I(+6)	I			+6				M	0	0	0, 4, 1	3	0	0
11	11	41/2	1.0	1/8	1/8	2/4	2	1	I		G	I	I	I	I							M	0	0	0, 4, 1		0	0
11	11	43/2	0.5	3/8	3/8	2/4	2	1	V7		G	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	22	0.5	0	0	2/4	2	1	I(+6)		G	I	I	I(+6)	I			+6				M	0	0	0, 4, 1	3	0	0
12	12	45/2	1.5	1/8	1/8	2/4	2	1	I]		G	I	I	I	I							M	0	0	0, 4, 1		0	0
13	13	24	1.0	0	0	2/4	2	1	V[V(+6)	V[I64(9)	G	I	V	V(+6)	V			+6				M	0	0	1, 5, 2	4	1	1
13	13	25	1.0	1/4	1/4	2/4	2	1	I64		G	I	V	I64	I		64					M	0	0	1, 0, 4		0	1
14	14	26	1.0	0	0	2/4	2	1	V(b6+2)	viio2(62)/V	G	I	V	V(b6+2)	V			b6+2				M	0	0	1, 5, -3	3	1	1
